baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000138823.8	2.63137024500534	0.0210514116228566	0.01829458185307	1.15069105114988	0.249859359373382	0.999981672851838
ENSG00000138829.6	0.240681331372811	0.00367445746119837	0.0048999979719598	0.749889588164205	0.453321205780422	0.999981672851838
ENSG00000138834.8	578.806321405069	-0.00802664799513293	0.0198454198392336	-0.404458462464199	0.685875616882677	0.999981672851838
ENSG00000138835.18	793.44417794542	0.0151511825315672	0.0669624676278848	0.226263802220722	0.820996250003607	0.999981672851838
ENSG00000138867.12	3767.09716500422	-0.00761535209467131	0.068539999710886	-0.111108143081328	0.91153059148175	0.999981672851838
ENSG00000138942.11	1166.44029694815	0.0484478445609425	0.0675545900315628	0.717165843776223	0.47327177197621	0.999981672851838
ENSG00000138944.7	0.245369273040709	0.00368928209448374	0.00490972284955381	0.751423696923955	0.4523977057931	0.999981672851838
ENSG00000138964.12	1178.4056950007	-0.0132765481821612	0.0593340113449967	-0.223759491077806	0.822944452172389	0.999981672851838
ENSG00000139044.6	212.316573120748	-0.000136340623869324	0.0149524941999762	-0.00911825291793403	0.992724787588693	0.999981672851838
ENSG00000139053.2	0.373556427121998	-0.00196117568689209	0.00611433904164024	-0.320750235395186	0.748399674636415	0.999981672851838
ENSG00000139055.2	104.341471481885	-0.038787061358109	0.0505169527314446	-0.767802871331266	0.442604308401655	0.999981672851838
ENSG00000139083.6	1701.03023832486	0.00696271505150688	0.066991047493172	0.103935007916043	0.917220925244639	0.999981672851838
ENSG00000139112.6	412.481800249385	-0.011810260861462	0.0429196999356092	-0.275171095771417	0.783184792312139	0.999981672851838
ENSG00000139116.13	952.591017601629	0.000868954757588242	0.0684674238855814	0.0126915065336822	0.989873914726257	0.999981672851838
ENSG00000139117.9	92.6112481429199	-0.0350093587749756	0.0552740568717845	-0.633377768094433	0.526486979484444	0.999981672851838
ENSG00000139131.8	679.980911895246	0.0447033872548106	0.0685468993346827	0.652157686032518	0.514299453698072	0.999981672851838
ENSG00000139132.10	10.8152659373374	-0.0095571517895011	0.0259212864137232	-0.368698977240627	0.712352111168809	0.999981672851838
ENSG00000139133.2	331.946071261949	-0.0245097975127404	0.066345767827928	-0.369425184381137	0.711810829109109	0.999981672851838
ENSG00000139146.9	2422.88070949672	-0.0118181313073301	0.0654744776436457	-0.180499818137565	0.856760197155418	0.999981672851838
ENSG00000139154.10	1722.69208331933	-0.00213992183984729	0.0678302941865533	-0.0315481727671986	0.974832374932614	0.999981672851838
ENSG00000139160.9	35.6356649818566	-0.00175276296413272	0.0555833829518237	-0.0315339382212829	0.974843726808985	0.999981672851838
ENSG00000139163.11	4236.94428110508	-0.0347573114152328	0.0668959974963568	-0.519572361816201	0.60336166563754	0.999981672851838
ENSG00000139168.3	703.682667103437	-0.00740854067846321	0.0682575608621656	-0.108538022526523	0.913568921037051	0.999981672851838
ENSG00000139173.5	40.2775998652717	-0.0140522671683483	0.0582981092656621	-0.24104155941512	0.809522906193127	0.999981672851838
ENSG00000139174.6	3.90491370762987	-0.00422116841577624	0.0201644146181456	-0.209337513422169	0.834184768978212	0.999981672851838
ENSG00000139178.6	350.094935985666	-0.0403129864199318	0.0619180436762646	-0.651070092438743	0.515001241520562	0.999981672851838
ENSG00000139180.6	508.406618820345	0.0351338833852083	0.0679633961607458	0.516953027216448	0.605188949514307	0.999981672851838
ENSG00000139182.9	1065.33949960943	-0.0287750061154927	0.0523732196152336	-0.549422134573583	0.582715787340629	0.999981672851838
ENSG00000139187.5	242.967399732404	-0.0379968755136312	0.0619329997968717	-0.613515825783567	0.539535321781454	0.999981672851838
ENSG00000139190.12	316.172270718698	-0.0238548588589964	0.0377532238070611	-0.631862830599773	0.527476513190184	0.999981672851838
ENSG00000139192.7	791.678866823101	-0.00740660548314753	0.0506583833063417	-0.146206905940094	0.88375805399498	0.999981672851838
ENSG00000139193.3	2034.1891478423	0.0256475271481132	0.0473941685470809	0.541153646838118	0.588401683978226	0.999981672851838
ENSG00000139194.3	1.18092472240537	-0.00821154710740888	0.00819183726551795	-1.00240603435494	0.31614752887824	0.999981672851838
ENSG00000139197.6	667.901437457328	0.0260588369811293	0.0681706647382205	0.382258807086549	0.702269405952788	0.999981672851838
ENSG00000139200.9	7.73679263100183	-0.00416858311008353	0.0236915379859359	-0.175952405983864	0.860331333515619	0.999981672851838
ENSG00000139209.11	0.249852925626997	-0.00373955856830021	0.00491778834909659	-0.76041470328571	0.447006737204621	0.999981672851838
ENSG00000139211.5	337.920031983532	-0.0179010062243012	0.0635633384586403	-0.281624701571474	0.778231297426972	0.999981672851838
ENSG00000139218.13	5041.94201043391	-0.004981971284597	0.0665033472053835	-0.0749130907533283	0.940283860910876	0.999981672851838
ENSG00000139223.1	14.7670856820852	0.00777545497106096	0.0415341896753724	0.1872061314265	0.851499017644415	0.999981672851838
ENSG00000139233.2	725.135957475983	0.0426355995317311	0.0681110522794299	0.625971822558487	0.531333423399465	0.999981672851838
ENSG00000139239.6	7339.19388618534	0.00819983261931263	0.0604694650772847	0.135602863508592	0.892135241613286	0.999981672851838
ENSG00000139263.7	2.23668099533978	0.0176367928699427	0.0163900413860501	1.07606762268176	0.281897014520895	0.999981672851838
ENSG00000139266.5	557.926680869577	-0.0159535689417917	0.0682195323937431	-0.233856322111861	0.815096522911734	0.999981672851838
ENSG00000139269.2	2.26566741248871	-0.0129578481602613	0.0153206811702327	-0.845774937568554	0.397678309287533	0.999981672851838
ENSG00000139278.5	1798.39090762515	-0.0219030854709091	0.0681856877550886	-0.321227022737987	0.748038355226869	0.999981672851838
ENSG00000139289.9	1565.69336720694	0.0139240162241107	0.0625902589420745	0.222462991197991	0.823953480182384	0.999981672851838
ENSG00000139291.9	888.155509451477	-0.0401042380171568	0.066743149697322	-0.600874220036486	0.547923765100897	0.999981672851838
ENSG00000139318.7	1336.84755416403	0.016383744671912	0.0564439548532758	0.290265710730245	0.771612968984482	0.999981672851838
ENSG00000139323.9	1268.00672905854	-0.0241708159903273	0.0642295673247547	-0.37631914703887	0.706679646463252	0.999981672851838
ENSG00000139324.7	351.168999767651	0.0170559197895685	0.0683201182554744	0.249647105787933	0.802860266548026	0.999981672851838
ENSG00000139343.6	752.313276662704	0.0366041364929198	0.0664986221185769	0.550449548077089	0.582011072201481	0.999981672851838
ENSG00000139344.3	28.6844041699619	-0.00476773194100666	0.0377504889979641	-0.126295898876006	0.899497702489163	0.999981672851838
ENSG00000139350.7	2085.49656917161	-0.00762450926175863	0.0621077481483159	-0.122762609965362	0.902295083168134	0.999981672851838
ENSG00000139351.10	5.56725349345586	-0.00753403247668629	0.0202795872943466	-0.371508175552793	0.710259067767988	0.999981672851838
ENSG00000139352.3	0.863345692671762	-0.00188151362375146	0.00879486651220318	-0.213933164436412	0.830599177408055	0.999981672851838
ENSG00000139354.6	69.6233842298972	-0.0474179475970473	0.0627385226982368	-0.755802743796197	0.4497674714375	0.999981672851838
ENSG00000139370.6	721.42355771908	0.0053174587003173	0.0676861503863235	0.078560513043917	0.937382196450316	0.999981672851838
ENSG00000139372.10	931.659783528395	0.00373725228591604	0.0676609641362614	0.0552349842131963	0.955951258094766	0.999981672851838
ENSG00000139405.11	752.667999921901	0.00974268443951539	0.0659104035357026	0.147817095888936	0.882487116986809	0.999981672851838
ENSG00000139410.10	1.48052775080926	-0.000336460836113651	0.0143860156250776	-0.0233880488442634	0.981340738040658	0.999981672851838
ENSG00000139428.7	428.233032420368	0.0383952412814852	0.0674821626635802	0.56896874323512	0.569377352066787	0.999981672851838
ENSG00000139433.5	1038.72382015331	-0.0424857044437372	0.0581080038615276	-0.731150643979811	0.464687143386268	0.999981672851838
ENSG00000139436.16	3276.63229026647	0.0208408636699298	0.0538662126874035	0.386900482327829	0.69882988406606	0.999981672851838
ENSG00000139437.13	804.522085041391	-0.0182208449474173	0.0682964278620257	-0.266790599710831	0.789630392357218	0.999981672851838
ENSG00000139438.5	63.6349501253035	-0.0252464551702102	0.062161950003212	-0.406140012803743	0.684639727323146	0.999981672851838
ENSG00000139496.11	5047.92504542746	-0.0157947157762731	0.0633574098173752	-0.249295478173755	0.803132228828271	0.999981672851838
ENSG00000139505.10	3040.20163233874	-0.0570105248550752	0.063435375722445	-0.898718171143479	0.368802795641804	0.999981672851838
ENSG00000139508.10	579.455474210173	0.0185372094808603	0.0652951278089907	0.283898816081464	0.776487923815512	0.999981672851838
ENSG00000139514.8	7419.77762175191	0.0236815359772372	0.0676964553391889	0.349819438234724	0.726474210048827	0.999981672851838
ENSG00000139517.6	586.557284891678	0.00773582558933593	0.0640505984746482	0.120776788563464	0.903867835541747	0.999981672851838
ENSG00000139531.8	56.3237613776595	-0.00199975535858875	0.0548731930121452	-0.0364432111349187	0.970928959543569	0.999981672851838
ENSG00000139537.6	26.2732865537445	0.00550617069549413	0.0310333822856241	0.177427347261623	0.859172728069119	0.999981672851838
ENSG00000139540.7	1.37415788359656	0.00613895273001071	0.0124652688255645	0.492484583839908	0.62237681743988	0.999981672851838
ENSG00000139546.6	628.65601419778	0.00206673902743497	0.0599253856156027	0.0344885394762793	0.972487581086005	0.999981672851838
ENSG00000139547.6	3.32570980848613	-0.0107514653669312	0.0143868969138234	-0.747309543630694	0.454876732990831	0.999981672851838
ENSG00000139567.8	1.68183176098631	0.00195476530996976	0.00892739517166113	0.218962561013868	0.826679212050764	0.999981672851838
ENSG00000139572.3	3.05852108409073	0.013330304691328	0.0209625756318935	0.635909676626123	0.524835295210493	0.999981672851838
ENSG00000139579.8	1403.61374225526	0.00107219401957097	0.0681801855250084	0.0157258888534073	0.987453073231081	0.999981672851838
ENSG00000139597.12	461.775111554727	-0.0332898759183231	0.0533067718504741	-0.624496189934393	0.532301771746639	0.999981672851838
ENSG00000139610.1	0.754020258834004	0.00334137232840636	0.00840177397448802	0.39769843113519	0.690852494021788	0.999981672851838
ENSG00000139613.7	3419.43456743983	-0.00501412337275	0.0664930870471356	-0.0754081904664103	0.939889942716559	0.999981672851838
ENSG00000139618.10	1269.38368049661	-0.0408742111228669	0.0677166677523525	-0.60360635689205	0.546105385454034	0.999981672851838
ENSG00000139620.8	1044.66845777732	-0.0156259637780049	0.0661760261544544	-0.236127260671924	0.813333920990024	0.999981672851838
ENSG00000139624.8	1113.81706811486	0.0366164940724598	0.0583164045125799	0.627893546910304	0.53007367862404	0.999981672851838
ENSG00000139625.8	354.972495574001	-0.0247773757468171	0.0487506282525215	-0.508247311572556	0.61127991516758	0.999981672851838
ENSG00000139626.11	6046.76954084173	-0.00629946161019142	0.0674021446716562	-0.093460848180406	0.92553745213524	0.999981672851838
ENSG00000139629.11	375.829928430138	0.000768833227629583	0.0512051709087968	0.0150147575720229	0.988020406869902	0.999981672851838
ENSG00000139636.11	447.406472598122	-0.00904723091952411	0.0520649768164161	-0.173768077366579	0.86204773324235	0.999981672851838
ENSG00000139637.9	783.999267626937	-0.0227697439444681	0.0679236888963036	-0.335225372980401	0.737455083383217	0.999981672851838
ENSG00000139641.8	9819.83285930201	-0.0162086459300984	0.0672528017919621	-0.241010716255924	0.809546810934653	0.999981672851838
ENSG00000139644.8	17648.6139561313	0.00461492618079668	0.0683538378017278	0.0675152460961018	0.94617152508962	0.999981672851838
ENSG00000139645.9	3220.23790171288	0.0226539813805207	0.0667891280448484	0.33918666171699	0.734469116735023	0.999981672851838
ENSG00000139651.9	1195.20817295917	-0.032870657948798	0.0651174058166761	-0.504790655225704	0.613705879929035	0.999981672851838
ENSG00000139668.7	366.798901205535	0.00611706667239746	0.0685114977621538	0.0892852568138799	0.928855210629327	0.999981672851838
ENSG00000139675.10	132.090919352307	0.0244380190487424	0.0667771700197123	0.365963682520964	0.714392175645034	0.999981672851838
ENSG00000139679.11	1405.81674289266	-0.0043795146964191	0.029542155552185	-0.148246281104399	0.882148408264135	0.999981672851838
ENSG00000139684.9	1794.29131372042	0.0510841892610361	0.0679814899100271	0.751442625465336	0.452386317867247	0.999981672851838
ENSG00000139687.9	3890.75446005587	-0.0201596546072441	0.0607475424820698	-0.331859591080486	0.739995284436728	0.999981672851838
ENSG00000139697.7	3243.28746082264	-1.53778688318101e-05	0.0553875232080956	-0.000277641388188349	0.999778474225771	0.999981672851838
ENSG00000139714.8	26.507878870908	0.0376771155835913	0.0458765590762949	0.821271611084268	0.411491574389643	0.999981672851838
ENSG00000139718.6	1971.1159720339	0.00116816477068579	0.066132811948105	0.0176639210744957	0.985906962966293	0.999981672851838
ENSG00000139719.5	784.915523553566	0.0115170123260017	0.0684147851077905	0.168340985181144	0.866315032398906	0.999981672851838
ENSG00000139722.2	1253.98241985064	0.000630967313194824	0.0614711363194356	0.0102644485033755	0.991810298823908	0.999981672851838
ENSG00000139725.3	3388.35105885322	-0.0217036148603648	0.0601724729077227	-0.360690093186769	0.718331131381299	0.999981672851838
ENSG00000139726.6	3008.78609828487	0.00698053126753001	0.0657841857912751	0.106112604170223	0.915493010926417	0.999981672851838
ENSG00000139734.13	1200.80875408927	-0.00194784482920223	0.0619529209726363	-0.0314407262582915	0.974918062335919	0.999981672851838
ENSG00000139737.17	1321.95512238014	0.0143249547665281	0.0672602556961574	0.212978000429256	0.831344122139178	0.999981672851838
ENSG00000139746.11	2511.03249945056	-0.00572707418225951	0.0657756317122928	-0.0870698468896526	0.930615993033095	0.999981672851838
ENSG00000139793.14	805.801278412909	0.00741081143218844	0.0672069490405727	0.110268529340836	0.912196414980011	0.999981672851838
ENSG00000139800.8	0.3743765919647	-0.0014628001955356	0.00517033171831589	-0.282921923626995	0.777236688274883	0.999981672851838
ENSG00000139826.5	1084.19097756872	0.00557038651154562	0.063687968287042	0.0874637182087496	0.93030292355209	0.999981672851838
ENSG00000139832.3	78.667815823258	-0.054228414094195	0.0422960905357409	-1.28211410102717	0.199802623087581	0.999981672851838
ENSG00000139835.9	14.8420988477303	0.00616328511101536	0.0293819775710764	0.209764135041832	0.83385176636085	0.999981672851838
ENSG00000139842.10	3102.78923038847	-0.0043734159553345	0.0538992780379468	-0.0811405294196237	0.9353301941158	0.999981672851838
ENSG00000139880.15	37.4486638917701	0.00972279625353113	0.0413906502623084	0.234903201373113	0.814283864752079	0.999981672851838
ENSG00000139890.5	5.13688246073625	-0.014049509952564	0.0217670443131501	-0.645448676928376	0.518636467480859	0.999981672851838
ENSG00000139899.6	145.716670360289	-0.0114851667245685	0.0337853541715104	-0.339945133215546	0.733897847079915	0.999981672851838
ENSG00000139908.10	0.508767416294727	-0.000179041932086265	0.00644004200601179	-0.0278013609102439	0.97782058053401	0.999981672851838
ENSG00000139910.15	0.247358628825553	-9.06420652256635e-05	0.00491433065288288	-0.0184444376310923	0.985284302359574	0.999981672851838
ENSG00000139914.6	9.60667365442407	0.00613961679039254	0.0281445444174604	0.21814589354602	0.82731544046559	0.999981672851838
ENSG00000139921.8	2523.51916574958	-0.0245611745088352	0.068123182783439	-0.360540619291296	0.718442886349908	0.999981672851838
ENSG00000139926.11	82.2669606861395	-0.0432280731670554	0.0624022031878186	-0.692733124132608	0.488477047635427	0.999981672851838
ENSG00000139946.5	172.622298570173	0.00445006434003927	0.0459843724434291	0.0967734059111892	0.922906343794701	0.999981672851838
ENSG00000139970.12	1.34918640434749	-0.00802631037925876	0.0135938113506457	-0.590438558563452	0.55489666631357	0.999981672851838
ENSG00000139971.11	0.998766706627195	-0.000413552512349701	0.0125575509660947	-0.0329325768588389	0.973728354301807	0.999981672851838
ENSG00000139974.11	72.3985138335169	-0.0199298431819581	0.0520805617226627	-0.382673353027329	0.701961974454484	0.999981672851838
ENSG00000139977.9	1606.65192432368	0.0080024310246333	0.0666185003726805	0.120123253748819	0.904385511939248	0.999981672851838
ENSG00000139985.5	1.23489592889471	-0.00588481923822365	0.0134084757132076	-0.438888011142609	0.660742684121684	0.999981672851838
ENSG00000139990.13	1976.83347407799	-0.0150958818202964	0.0685031283422633	-0.220367772766122	0.825584742101957	0.999981672851838
ENSG00000139998.10	580.644981027079	-0.00783038534454567	0.0665582900467794	-0.117647032984805	0.906347336756332	0.999981672851838
ENSG00000140006.7	1220.98470521737	0.0232748817637023	0.0683280520216077	0.340634352583943	0.733378864829873	0.999981672851838
ENSG00000140009.14	2.80301066597715	-0.0108427161062177	0.0183058395004241	-0.592309142990489	0.55364359455119	0.999981672851838
ENSG00000140022.5	5.4211952461317	-0.00592837107711533	0.0257103983593029	-0.230582622418616	0.817639069145775	0.999981672851838
ENSG00000140025.11	117.974589528189	-0.00206708174765287	0.0670358419729822	-0.0308354707991284	0.975400752254502	0.999981672851838
ENSG00000140030.4	1149.19770907745	0.0176139235902762	0.0661985045202056	0.266077364102689	0.790179627634809	0.999981672851838
ENSG00000140043.7	64.3297400303567	-0.0140814474788059	0.0600654173976702	-0.234435188980341	0.814647142831136	0.999981672851838
ENSG00000140044.8	18.1142436552969	-0.0106254260165496	0.0285272263423281	-0.372466144764444	0.70954581417323	0.999981672851838
ENSG00000140057.4	16.5655466598641	-0.0077496258042343	0.0350774538700534	-0.220928971439697	0.825147738792809	0.999981672851838
ENSG00000140090.13	0.486811202485929	-0.00869641812666118	0.00748572009007087	-1.16173434512949	0.24534339019496	0.999981672851838
ENSG00000140092.10	253.531935466469	-0.0567557680587551	0.0685498257087203	-0.827949122728917	0.407699313681948	0.999981672851838
ENSG00000140104.9	14.5268097419806	-0.00126572510736916	0.0353526167358312	-0.035802869044381	0.971439545368738	0.999981672851838
ENSG00000140105.13	12246.8058090888	0.0204119313913373	0.0651440796670924	0.313335171755422	0.754026031318015	0.999981672851838
ENSG00000140153.13	833.873943269769	-0.00787997831843423	0.0614556583079441	-0.128222177345314	0.89797314994848	0.999981672851838
ENSG00000140157.10	3277.02878558981	0.00313579364800148	0.0655131030135429	0.0478651369536449	0.961823724208798	0.999981672851838
ENSG00000140199.7	1201.18881704066	-0.0308710839508737	0.0638176709693716	-0.483738805913019	0.628571249090237	0.999981672851838
ENSG00000140254.8	0.482001094615506	-3.25679257873671e-05	0.00638660820379044	-0.00509940875471868	0.995931278119215	0.999981672851838
ENSG00000140259.6	1665.03603656622	0.0333229573967238	0.0668479199532299	0.49848906921918	0.618139371693351	0.999981672851838
ENSG00000140262.13	2163.3351186257	-0.00998935048285605	0.0625488990563625	-0.159704657213146	0.873113732069933	0.999981672851838
ENSG00000140263.9	335.320787657071	0.0148556795954125	0.0641713030736763	0.231500357384926	0.816926107825042	0.999981672851838
ENSG00000140264.15	3917.45660629336	0.0120873600372136	0.0677637068482165	0.178375130278631	0.858428379243364	0.999981672851838
ENSG00000140265.8	810.547264936763	-0.054155134446211	0.0677401194832467	-0.799454368538641	0.424026995807809	0.999981672851838
ENSG00000140274.9	0.247358628825553	-9.06420652256635e-05	0.00491433065288288	-0.0184444376310923	0.985284302359574	0.999981672851838
ENSG00000140279.8	1.11693814944171	-0.00628439200365464	0.0108687603624678	-0.578206878620308	0.563124455293852	0.999981672851838
ENSG00000140280.9	809.924052967969	0.0206541220747648	0.0685220206732933	0.301423131889845	0.763091857358188	0.999981672851838
ENSG00000140284.6	798.574926863833	0.0373670446571187	0.0637467438207005	0.586179660599142	0.557754788359763	0.999981672851838
ENSG00000140287.6	8.25980986847251	0.0339290148547361	0.0251568333239643	1.34869975158659	0.177433425359649	0.999981672851838
ENSG00000140299.7	3704.6875375624	-0.0326926967201828	0.0671349495610667	-0.486969855997958	0.626279693028741	0.999981672851838
ENSG00000140307.6	1378.85951453973	0.0405189914811875	0.0684575539027073	0.591884885907164	0.553927675379761	0.999981672851838
ENSG00000140319.6	2859.22752458546	0.0015360216632044	0.0606515987863499	0.0253253284981845	0.97979547118785	0.999981672851838
ENSG00000140320.7	1643.94864884858	0.000234856232922352	0.068145850830446	0.00344637611916681	0.99725019514727	0.999981672851838
ENSG00000140323.4	18.0594831607964	0.00824113009404442	0.0331709521551051	0.24844418259414	0.803790752140883	0.999981672851838
ENSG00000140326.8	481.516274588033	-0.0400517892506933	0.0670348491807527	-0.597477129286854	0.550188872100018	0.999981672851838
ENSG00000140332.11	1839.64623303487	-0.0271063085414239	0.065437312841916	-0.414233215946804	0.678703318119828	0.999981672851838
ENSG00000140350.11	4461.24087555005	0.0450477345233273	0.0685428129754341	0.657220393616942	0.511039214378382	0.999981672851838
ENSG00000140365.11	662.35387910056	0.0376626638162218	0.0680737527048552	0.553262635299605	0.580083582697486	0.999981672851838
ENSG00000140367.7	1325.6121684283	-0.051595739573381	0.054691428670475	-0.943397179917424	0.345477785098545	0.999981672851838
ENSG00000140368.8	1166.34324411744	-0.0182732221128141	0.0677512172675053	-0.269710609636208	0.787382897633871	0.999981672851838
ENSG00000140374.11	2028.5291175955	0.00880128992576201	0.0654057344600903	0.134564499556724	0.892956211502484	0.999981672851838
ENSG00000140379.7	516.396470717015	0.060035049887106	0.0652845973685373	0.919589800764227	0.357787158557731	0.999981672851838
ENSG00000140382.10	1528.61347855392	-0.0199838125539039	0.0658695803270184	-0.30338454343707	0.761596823502703	0.999981672851838
ENSG00000140386.8	435.254080200875	-0.0165805742718537	0.0677719630443924	-0.244652412694509	0.806725577519347	0.999981672851838
ENSG00000140391.10	838.856402171103	0.0110774355794386	0.0673465330386226	0.164484125308809	0.869350042714147	0.999981672851838
ENSG00000140395.4	815.703790150344	0.026939191181357	0.0602575892039332	0.447067191655895	0.654826546583696	0.999981672851838
ENSG00000140396.8	4920.00889882713	0.0133383958580205	0.068341216598564	0.19517352078132	0.845257107774697	0.999981672851838
ENSG00000140398.9	16.5564101218305	-0.0202658594369357	0.0244795343153363	-0.827869483785045	0.407744418765519	0.999981672851838
ENSG00000140400.10	601.923886720041	-0.00629838422335593	0.0259782671093825	-0.24244820475655	0.808432886291043	0.999981672851838
ENSG00000140403.8	1222.99475629899	0.00600721275868996	0.0657394087176069	0.0913791723393012	0.92719131056675	0.999981672851838
ENSG00000140406.2	1245.85270372195	-0.0615178661786563	0.0642157070276868	-0.957987835470421	0.338068892618643	0.999981672851838
ENSG00000140416.15	73.2148275309498	-0.00124504182118595	0.0392168218805137	-0.0317476470933661	0.974673297133086	0.999981672851838
ENSG00000140443.9	1189.72305200665	-0.00574085723119351	0.0486317306979935	-0.118047561721474	0.906029972507573	0.999981672851838
ENSG00000140450.7	32.8766797577091	-0.00927090571320001	0.0431158640547611	-0.215023075994142	0.829749327291607	0.999981672851838
ENSG00000140451.8	153.947435840308	-0.0265849302946196	0.0378884978749944	-0.701662292929409	0.482889793656326	0.999981672851838
ENSG00000140455.12	1453.78592667539	-0.0332559565985947	0.0593437024193037	-0.560395715852353	0.575209553159649	0.999981672851838
ENSG00000140463.9	217.638217972864	0.0145073471081825	0.0521213472513004	0.278337914755657	0.780752973785176	0.999981672851838
ENSG00000140464.15	2639.67524878706	-0.0266406693792993	0.0664221133600964	-0.401081327160901	0.688360248141821	0.999981672851838
ENSG00000140465.9	262.589872540568	0.0310155415827236	0.0509766503019784	0.608426434436001	0.542904683601057	0.999981672851838
ENSG00000140470.9	17.2184251974277	0.0126338016049597	0.0338930482122444	0.372754953341598	0.709330832358996	0.999981672851838
ENSG00000140471.12	1072.73431637941	-0.00434294263680002	0.0478814516598386	-0.0907019834664441	0.927729394551797	0.999981672851838
ENSG00000140474.8	890.788061241415	-0.00627779890790941	0.0588280029766017	-0.106714465735074	0.91501550614545	0.999981672851838
ENSG00000140479.12	32.7830311093076	-0.0081012937337062	0.0318905539895555	-0.254034274110116	0.799469079507512	0.999981672851838
ENSG00000140497.12	3585.03191625315	0.0308293237443806	0.0541583988595456	0.569243633371315	0.569190813272159	0.999981672851838
ENSG00000140505.6	0.836057501669004	-0.00484650219171617	0.00860065223486538	-0.563504029621078	0.573091716922165	0.999981672851838
ENSG00000140506.12	0.385063914799726	-0.00148801168667078	0.00518227974479889	-0.287134573961239	0.774009280077731	0.999981672851838
ENSG00000140511.7	2480.85200932162	-0.0137779130511057	0.0479844218629144	-0.287133042687636	0.774010452515969	0.999981672851838
ENSG00000140521.7	2479.24036612959	-0.0230438414706963	0.0685520124460829	-0.336151203275332	0.73675684801246	0.999981672851838
ENSG00000140525.13	4789.10745934254	0.00152641678546422	0.0620308641928031	0.0246073757850582	0.980368136056558	0.999981672851838
ENSG00000140526.12	4610.86848860553	0.0187069809127156	0.067208204328898	0.278343709663315	0.780748525799283	0.999981672851838
ENSG00000140527.10	0.622598098472835	-0.00149561380361504	0.00677991775961825	-0.220594682213263	0.825408042047751	0.999981672851838
ENSG00000140534.9	1077.9410008036	-0.0296991629161967	0.067897607044086	-0.437411040081472	0.661813279027667	0.999981672851838
ENSG00000140538.12	3.20484610286752	0.00258178366793728	0.016158571252178	0.159777967225245	0.873055980692891	0.999981672851838
ENSG00000140543.9	119.383372893814	-0.000392905506699888	0.0621196746330884	-0.00632497689372322	0.994953432237356	0.999981672851838
ENSG00000140545.10	241.839279067393	-0.0440059620337361	0.065835254306662	-0.668425488701774	0.503862029831584	0.999981672851838
ENSG00000140548.5	506.686326176082	0.0425324226549873	0.0660415943613022	0.644024770545358	0.519559371484225	0.999981672851838
ENSG00000140553.12	2019.43782606899	-0.00670927174846853	0.0633791744511953	-0.105859248034778	0.91569402768595	0.999981672851838
ENSG00000140557.7	0.245917020089915	0.00369099252680502	0.00491084357147387	0.751600508769058	0.452291337283407	0.999981672851838
ENSG00000140563.10	463.81314491427	-0.00428264239087732	0.0629858652123241	-0.0679937058328979	0.945790644708285	0.999981672851838
ENSG00000140564.6	13072.2737849797	-0.000568165000499223	0.06656557221004	-0.0085354182595538	0.993189804241754	0.999981672851838
ENSG00000140575.8	18295.0222532118	0.000482170247606311	0.0622933518157439	0.00774031631870622	0.99382418278174	0.999981672851838
ENSG00000140577.11	3854.19320207468	-0.0123382512580591	0.0654885652397049	-0.188403138973925	0.850560639215411	0.999981672851838
ENSG00000140598.9	1031.65199305672	0.0340785204523629	0.0665279804015804	0.51224342369415	0.608480655699633	0.999981672851838
ENSG00000140612.9	1864.31940927175	0.012581234613432	0.064878771298979	0.193919125802403	0.846239207734401	0.999981672851838
ENSG00000140632.12	1378.09514131473	0.0165305769430512	0.0633619077308419	0.260891402027733	0.794176255487046	0.999981672851838
ENSG00000140650.7	502.010224268184	0.0116284565853995	0.0671475049890065	0.173177791003602	0.862511680085717	0.999981672851838
ENSG00000140675.8	2.85461087116782	0.001572393713159	0.0192461387378388	0.0816991779274456	0.934885932094648	0.999981672851838
ENSG00000140678.12	108.328243257742	-0.00971799065886077	0.0326912074894709	-0.297266188836576	0.766263292907967	0.999981672851838
ENSG00000140682.14	13.4887906698054	0.0181892497062974	0.0354102077263276	0.513672493730491	0.607480986085613	0.999981672851838
ENSG00000140688.12	948.026864435596	0.0064396194766347	0.0684086544794374	0.0941345729665002	0.925002257052193	0.999981672851838
ENSG00000140691.12	398.58636340013	-0.00477500590001334	0.0683956009840246	-0.0698145177659694	0.944341291867302	0.999981672851838
ENSG00000140694.12	1589.60221063967	0.0393456059855111	0.0685396523394091	0.574056106830994	0.565929834473056	0.999981672851838
ENSG00000140718.14	751.983625495195	0.0699762851050868	0.0682754600591837	1.02491122058246	0.305405079733526	0.999981672851838
ENSG00000140740.6	3574.72816896221	0.0448532098705819	0.068265109845468	0.657044425360426	0.511152351524232	0.999981672851838
ENSG00000140743.3	1776.6832242344	0.0239067610660231	0.0555619189071791	0.430272415644271	0.666997490249616	0.999981672851838
ENSG00000140749.7	3.17479386678627	0.0256231600400806	0.0173857233279386	1.47380465895857	0.140534193557142	0.999981672851838
ENSG00000140750.12	1108.03901375793	-0.00825973092814718	0.0638571219051785	-0.129347059211533	0.897083036292543	0.999981672851838
ENSG00000140795.8	1.37342137971158	-0.00700378408623467	0.0125103457609612	-0.55983936975508	0.57558900716267	0.999981672851838
