miR-10b1	miR-10b2	miR-10b3	miR-10b4	miR-cont1	miR-cont2	miR-cont3	miR-cont4
ENSG00000157212.14	1446.97574620906	1387.80860831825	1449.80503752141	1469.11884669964	1470.3734754776	1405.45493407323	1484.58595317035	1425.99784050668
ENSG00000157216.11	998.423101565055	1192.49466697785	1163.80254206497	974.278029397138	1025.37821951578	1198.79727948601	1221.40473354604	929.338516588767
ENSG00000157224.11	71.8077698662552	61.8330568062587	55.4191686697604	77.9807513647907	81.8623348231639	85.9549536778681	72.1462030630357	80.2462663098819
ENSG00000157227.8	18.6896935268335	17.6665876589311	1.97925602392001	1.92545065098249	22.0398593754672	21.9459456198812	3.04843111533954	5.42204502093796
ENSG00000157240.2	4.9183404017983	7.8518167373027	6.92739608372005	16.3663305333511	8.39613690493989	12.8018016115974	3.04843111533954	21.6881800837519
ENSG00000157259.6	596.102856697954	388.664928496484	356.266084305602	379.31377824355	619.215096739317	403.256750765317	364.795590135631	396.893695532659
ENSG00000157303.6	826.281187502114	1006.99549655907	1115.31076947893	944.433544306909	854.306930077634	1097.29728099406	1246.80832617387	948.857878664144
ENSG00000157306.10	15.7386892857546	3.92590836865135	2.96888403588002	1.92545065098249	25.1884107148197	5.4864864049703	5.08071852556589	3.25322701256278
ENSG00000157315.4	6.88567656251762	5.88886255297702	2.96888403588002	1.92545065098249	6.29710267870492	1.82882880165677	0	2.16881800837519
ENSG00000157322.12	1.96733616071932	0.981477092162837	0	0.962725325491243	3.14855133935246	1.82882880165677	0	0
ENSG00000157326.14	256.737368973871	273.832108713432	327.566871958762	222.389550188477	228.794730659612	277.067563451	282.487950021464	211.459755816581
ENSG00000157335.15	0	0	0	0.962725325491243	0	0.914414400828384	0	0
ENSG00000157343.4	7.86934464287728	7.8518167373027	8.90665210764006	6.7390772784387	11.5446882442924	4.57207200414192	9.14529334601861	9.75968103768833
ENSG00000157349.11	402.320244867101	467.183095869511	518.565078267043	456.331804282849	460.738012658577	419.716209980228	510.104139966816	421.835102628974
ENSG00000157350.8	833.166864064632	992.273340176628	1065.82936888093	1062.84875934233	857.455481416986	998.540525704595	1075.08004000974	1036.69500800334
ENSG00000157353.12	418.058934152855	274.813585805594	251.365515037842	222.389550188477	478.579803581574	296.270265868396	237.777626996484	217.966209841706
ENSG00000157368.6	0	0	0	0	1.04951711311749	0.914414400828384	0	0
ENSG00000157379.9	207.553964955888	214.943483183661	122.713873483041	268.600365812057	285.468654767956	193.855852975617	121.937244613581	293.874840134838
ENSG00000157388.9	37.3793870536671	20.6110189354196	3.95851204784003	16.3663305333511	32.5350305066421	34.7477472314786	4.06457482045271	22.7725890879394
ENSG00000157404.11	64.9220933037376	85.3885070181668	11.8755361435201	80.8689273412644	81.8623348231639	74.0675664670991	21.3390178073767	53.136041205192
ENSG00000157423.13	0.98366808035966	0	0	0	1.04951711311749	0	0	0
ENSG00000157426.9	565.609146206804	460.312756224371	436.425953274363	399.531010078866	542.600347481741	463.608101219991	426.780356147535	438.101237691787
ENSG00000157429.11	39.3467232143864	52.9997629767932	39.5851204784003	45.2480902980884	48.2777872034044	33.8333328306502	42.6780356147535	39.0387241507533
ENSG00000157450.11	1406.64535491431	1453.56757349316	1434.96061734201	1412.31805249565	1331.83721654609	1457.57655492044	1441.9079175556	1610.34737121858
ENSG00000157456.3	1166.63034330656	1312.23487222171	1937.69164741769	1675.14206635476	1234.23212502616	1429.22970849476	1919.49545895879	1572.39305607201
ENSG00000157470.7	12.7876850446756	9.81477092162837	8.90665210764006	7.70180260392994	11.5446882442924	10.0585584091122	13.2098681664713	15.1817260586263
ENSG00000157483.4	50.1670720983427	41.2220378708392	82.1391249926806	56.8007942039833	52.4758556558743	32.9189184298218	71.1300593579225	86.7527203350074
ENSG00000157500.6	2164.06977679125	2478.22965771116	2665.0682362083	2513.67582485764	2083.29146953821	2537.49996229877	2724.28127340843	2599.32838303766
ENSG00000157510.9	4.9183404017983	3.92590836865135	1.97925602392001	0.962725325491243	2.09903422623497	7.31531520662707	1.01614370511318	2.16881800837519
ENSG00000157514.12	925.63166361844	894.125630960345	643.258207774004	633.473264173238	909.931337072861	923.558544836668	600.540929721888	935.844970613892
ENSG00000157538.9	2559.50434509584	2895.35742188037	2755.12438529666	2449.17322804972	2531.43527683938	2978.24770349805	2728.34584822888	2576.55579394972
ENSG00000157540.15	3024.77934710595	3189.80054952922	2542.35436272526	2500.19767030076	3084.53079545229	3354.98643663934	2694.81310596015	2977.78712549913
ENSG00000157551.13	4.9183404017983	2.94443127648851	22.7614442750802	6.7390772784387	0	1.82882880165677	13.2098681664713	15.1817260586263
ENSG00000157554.14	0	1.96295418432567	0	0	1.04951711311749	0	0	0
ENSG00000157557.7	1386.97199330712	1492.82665717968	1233.07650290217	1389.21264468386	1376.96645241014	1439.28826690388	1293.55093660908	1382.62148033918
ENSG00000157570.7	259.68837321495	249.295181409361	179.122670164761	99.160708525598	266.577346731842	259.693689835261	183.922010625485	131.213489506699
ENSG00000157578.9	1.96733616071932	3.92590836865135	2.96888403588002	1.92545065098249	3.14855133935246	0.914414400828384	4.06457482045271	3.25322701256278
ENSG00000157593.12	981.700744198941	1151.27262910701	1310.26748783505	1262.13290171902	959.258641389383	1123.81529861808	1358.58413373632	1144.05149941791
ENSG00000157600.7	875.464591520097	978.532660886349	1199.42915049553	1007.01069046384	863.752584095691	944.590076055721	1094.38677040689	1018.26005493215
ENSG00000157601.9	3952.37834688511	5114.47712726054	5731.92544527236	2865.07056866194	3530.57556852722	4607.73416577423	7097.76378021555	2377.0245371792
ENSG00000157613.6	0	0.981477092162837	6.92739608372005	0.962725325491243	2.09903422623497	0.914414400828384	2.03228741022636	3.25322701256278
ENSG00000157617.12	198.700952232651	151.147472193077	122.713873483041	133.818820243283	201.507285718557	152.70720493834	107.711232741997	156.154896603013
ENSG00000157625.11	2078.49065379996	1882.47306276832	1681.37799232005	1848.43262494319	2132.61877385473	2070.23420347546	1812.80036992191	1915.06630139529
ENSG00000157637.8	2045.04593906773	1675.38139632196	1457.72206161709	1735.79376186071	2116.87601715797	1821.51348645014	1392.11687600505	1723.12590765408
ENSG00000157653.7	17.7060254464739	23.5554502119081	21.7718162631201	13.4781545568774	13.6437224705273	16.4594592149109	23.3713052176031	16.2661350628139
ENSG00000157657.10	12.7876850446756	21.5924960275824	3.95851204784003	26.9563091137548	11.5446882442924	14.6306304132541	2.03228741022636	17.3505440670015
ENSG00000157680.11	4.9183404017983	4.90738546081419	7.91702409568005	8.66452792942119	11.5446882442924	0.914414400828384	8.12914964090543	9.75968103768833
ENSG00000157693.10	747.587741073342	847.996207628691	880.768930644406	716.267642165485	766.147492575765	845.833320766255	902.335610140502	754.748666914565
ENSG00000157703.11	0.98366808035966	4.90738546081419	0.989628011960007	1.92545065098249	2.09903422623497	0.914414400828384	0	0
ENSG00000157734.9	11.8040169643159	9.81477092162837	15.8340481913601	19.2545065098249	13.6437224705273	8.22972960745546	14.2260118715845	13.0129080502511
ENSG00000157741.10	830.215859823553	622.256476431239	412.674880987323	474.623585467183	775.593146593822	660.207197398093	405.441338340158	612.69108736599
ENSG00000157764.8	1534.52220536107	1430.99360037342	1156.87514598125	1213.99663544446	1450.43265032837	1489.58105894944	1111.66121339382	1436.84193054856
ENSG00000157778.4	531.180763394216	554.534557072003	598.724947235804	628.659637545782	591.927651798262	496.527019649813	591.39563637587	531.36041205192
ENSG00000157782.5	1.96733616071932	0.981477092162837	0	0.962725325491243	0	0.914414400828384	0	4.33763601675037
ENSG00000157796.13	318.70845803653	199.239849709056	166.257506009281	101.086159176581	388.32133185347	184.711708967334	170.712142459014	107.356491414572
ENSG00000157800.13	2187.67781071988	1423.14178363611	957.959915577286	1133.12770810319	2398.14660347346	1474.95042853618	988.707825075123	1244.90153680736
ENSG00000157823.12	342.316491965162	404.368561971089	371.110504485002	266.674915161074	343.192095989418	373.995489938809	329.23056045667	298.212476151588
ENSG00000157827.15	49.183404017983	20.6110189354196	41.5643765023203	68.3534981098782	36.733098959112	22.8603600207096	32.5165985636217	98.6812193810709
ENSG00000157828.5	4.9183404017983	0	7.91702409568005	5.77635195294746	8.39613690493989	0	6.09686223067907	8.67527203350074
ENSG00000157833.8	140.664535491431	133.480884534146	124.693129506961	151.147876102125	163.724669646328	115.216214504376	106.695089036884	150.732851582075
ENSG00000157837.11	836.117868305711	966.754935780395	1018.32722430685	955.023522887313	791.335903290585	940.932418452407	949.078220575709	957.533150697644
ENSG00000157851.12	4.9183404017983	0	0.989628011960007	2.88817597647373	2.09903422623497	4.57207200414192	2.03228741022636	2.16881800837519
ENSG00000157856.6	1.96733616071932	0.981477092162837	0	0	0	0.914414400828384	0	0
ENSG00000157869.10	495.768712501269	463.257187500859	456.218513513563	418.785516588691	519.510970993156	487.382875641529	437.95793690378	400.146922545222
ENSG00000157870.10	899.072625448729	828.366665785435	972.804335756686	1101.35777236198	970.803329633675	804.684672728978	1018.1759925234	1120.19450132578
ENSG00000157873.13	2590.98172366734	2334.93400225539	1904.04429501105	1788.74365476273	2990.07425527172	2378.39185655463	1689.84698160322	1945.42975351254
ENSG00000157881.9	804.640489734202	631.089770260704	647.216719821844	698.938586306642	850.108861625164	644.662152584011	637.122103105963	664.742719566994
ENSG00000157890.13	0	0	0.989628011960007	0	1.04951711311749	0	0	0
ENSG00000157895.7	717.094030582192	767.515086071339	779.826873424485	821.20470264403	715.770671146126	753.477466282588	783.446796642261	741.735758864313
ENSG00000157911.5	343.300160045521	334.683688427527	325.587615934842	361.984722384707	301.211411464719	326.445941095733	301.794680418614	325.322701256278
ENSG00000157916.14	2575.24303438159	2295.67491856888	2556.2091548927	2415.47784165753	2583.91113249525	2425.02699099687	2550.52069983408	2487.63425560634
ENSG00000157927.12	4.9183404017983	4.90738546081419	2.96888403588002	5.77635195294746	6.29710267870492	3.65765760331354	5.08071852556589	2.16881800837519
ENSG00000157933.9	2217.18785313067	2136.6756296385	1967.38048777649	1676.10479168025	2152.55959900396	2337.24320851735	1890.02729151051	2091.82496907787
ENSG00000157954.10	1451.89408661086	1663.60367121601	1709.08757665493	1701.13565014303	1418.94713693484	1723.6711455615	1662.41110156516	1640.71082333583
ENSG00000157978.7	1375.1679763428	1692.06650688873	1977.27676789609	1270.79742964844	1373.81790107079	1687.09456952837	1801.62278916567	1445.51720258206
ENSG00000157985.13	131.811522768194	85.3885070181668	4.94814005980003	30.8072104157198	112.298331103571	72.2387376654423	7.11300593579225	71.5709942763811
ENSG00000157992.8	29.5100424107898	9.81477092162837	9.89628011960007	7.70180260392994	36.733098959112	18.2882880165677	7.11300593579225	15.1817260586263
ENSG00000157999.5	6.88567656251762	5.88886255297702	2.96888403588002	1.92545065098249	2.09903422623497	3.65765760331354	1.01614370511318	3.25322701256278
ENSG00000158006.9	542.984780358532	532.942061044421	462.156281585323	432.263671145568	521.610005219391	502.013506054783	450.151661365138	451.114145742039
ENSG00000158019.16	782.999791966289	793.033490467573	1014.36871225901	897.260003357838	757.751355670825	792.797285518209	994.804687305802	842.58579625376
ENSG00000158022.6	0	0	0	1.92545065098249	0	0	3.04843111533954	4.33763601675037
ENSG00000158023.5	12.7876850446756	6.87033964513986	5.93776807176004	3.85090130196497	10.4951711311749	8.22972960745546	11.177580756245	20.6037710795643
ENSG00000158042.8	969.896727234625	1081.58775556345	1199.42915049553	1246.72929651116	888.940994810511	1055.23421855596	1254.93747581478	1078.98695916665
ENSG00000158050.4	748.571409153701	965.773458688232	1085.62192912013	1072.47601259724	730.463910729771	855.891879175368	909.448616076295	1134.29181838022
ENSG00000158055.11	0.98366808035966	1.96295418432567	1.97925602392001	1.92545065098249	2.09903422623497	2.74324320248515	2.03228741022636	11.9284990460635
ENSG00000158062.16	342.316491965162	149.184518008751	183.081182212601	164.626030659003	553.095518612915	174.653150558221	180.873579510146	173.505440670015
ENSG00000158077.4	0	0	0	0.962725325491243	3.14855133935246	0	0	0
ENSG00000158079.10	248.868024330994	183.536216234451	170.216018057121	147.29697480016	272.874449410546	191.112609773132	195.09959138173	196.278029757954
ENSG00000158089.10	4.9183404017983	1.96295418432567	1.97925602392001	0.962725325491243	1.04951711311749	2.74324320248515	0	1.08440900418759
ENSG00000158092.2	933.501008261317	1039.38424060044	1017.33759629489	1024.33974632268	909.931337072861	1047.91890334933	1057.80559702282	992.234238831647
ENSG00000158104.7	0.98366808035966	0.981477092162837	0	0	1.04951711311749	1.82882880165677	0	0
ENSG00000158106.8	304.937104911495	112.869865598726	113.807221375401	123.228841662879	430.302016378169	133.504502520944	122.953388318695	114.947354443885
ENSG00000158109.10	901.039961609449	1044.29162606126	847.121578237766	796.173844181258	931.971196448328	963.792778473117	798.688952218958	748.242212889439
ENSG00000158113.8	1.96733616071932	0	0	3.85090130196497	3.14855133935246	2.74324320248515	1.01614370511318	2.16881800837519
ENSG00000158122.7	316.741121875811	338.609596796179	379.027528580683	383.164679545515	279.171552089251	376.738733141294	418.65120650663	392.556059515909
ENSG00000158125.5	4.9183404017983	0.981477092162837	0	5.77635195294746	5.24758556558743	3.65765760331354	2.03228741022636	6.50645402512556
ENSG00000158156.7	470.193342411917	476.997866791139	419.602277071043	430.338220494586	457.589461319224	440.747741199281	449.135517660025	384.965196486595
ENSG00000158158.7	424.944610715373	502.516271187373	440.384465322203	471.735409490709	399.866020097762	557.792784505314	480.635972518533	432.679192670849
ENSG00000158161.11	1317.13155960158	1277.88317399601	1635.85510376989	1575.98135782916	1272.01474109839	1288.40989076719	1549.6191502976	1589.74360013901
ENSG00000158163.10	0.98366808035966	0	1.97925602392001	1.92545065098249	1.04951711311749	0	2.03228741022636	0
ENSG00000158164.6	3.93467232143864	9.81477092162837	11.8755361435201	0.962725325491243	4.19806845246995	7.31531520662707	12.1937244613581	3.25322701256278
ENSG00000158169.7	340.349155804442	542.756831966049	550.233174649764	568.970667365325	308.558031256541	503.84233485644	552.782175581569	512.925458980731
ENSG00000158186.8	5.90200848215796	4.90738546081419	2.96888403588002	2.88817597647373	4.19806845246995	4.57207200414192	0	5.42204502093796
ENSG00000158195.6	5153.43707300426	5761.27053099585	5728.95656123648	5122.6614569389	4946.37415412271	5868.71162451657	5467.86927721401	5464.33697210128
ENSG00000158201.5	1301.39287031583	1086.49514102426	823.370505950725	938.657192353962	1404.2538973512	1155.81980264708	926.723059063219	962.955195718582
ENSG00000158220.9	2.95100424107898	1.96295418432567	0.989628011960007	4.81362662745622	2.09903422623497	1.82882880165677	2.03228741022636	1.08440900418759
ENSG00000158234.8	103.285148437764	143.295655455774	152.402713841841	168.476931960968	121.743985121628	127.103601715145	126.001819434034	159.408123615576
ENSG00000158270.10	1.96733616071932	3.92590836865135	0.989628011960007	0.962725325491243	0	3.65765760331354	1.01614370511318	0
ENSG00000158286.8	92.464799553808	17.6665876589311	9.89628011960007	19.2545065098249	110.199296877336	20.1171168182244	8.12914964090543	14.0973170544387
ENSG00000158290.12	2229.97553817535	2331.00809388674	2524.54105850998	2194.05101679454	2173.54994126631	2294.26573167842	2482.4390715915	2166.64919036681
ENSG00000158292.6	55.085412500141	27.4813585805594	11.8755361435201	25.9935837882636	32.5350305066421	21.9459456198812	12.1937244613581	18.4349530711891
ENSG00000158296.9	2.95100424107898	0.981477092162837	1.97925602392001	0	1.04951711311749	3.65765760331354	2.03228741022636	1.08440900418759
ENSG00000158301.14	18.6896935268335	21.5924960275824	23.7510722870402	24.0681331372811	18.8913080361148	21.0315312190528	25.4035926278295	20.6037710795643
ENSG00000158321.11	1056.45951830627	731.200433661314	211.780394559441	685.460431749765	1096.74538320777	827.545032749688	234.729195881144	811.137935132319
ENSG00000158373.7	45.2487316965444	47.1109004238162	90.0561490883606	107.825236455019	51.4263385427568	55.7792784505314	94.5013645755256	127.960262494136
ENSG00000158402.14	218.374313839845	258.128475238826	424.550417130843	325.40116001604	238.240384677669	288.040536260941	445.070942839572	311.225384201839
ENSG00000158406.2	43.281395535825	34.3516982256993	43.5436325262403	55.8380688784921	46.1787529771694	35.662161632307	46.7426104352062	61.8113132386928
ENSG00000158411.6	1243.35645357461	1011.90288201989	973.793963768646	779.807513647907	1240.52922770487	915.328815229213	964.320376152406	813.306753140694
ENSG00000158417.6	5875.44944398825	5818.1962023413	5630.98338805244	6299.1118046892	5345.19065710736	5542.26568342084	5919.03708228426	5535.90796637766
ENSG00000158423.12	17.7060254464739	18.6480647510939	17.8133042152801	13.4781545568774	29.3864791672896	20.1171168182244	25.4035926278295	16.2661350628139
ENSG00000158427.10	136.729863169993	114.832819783052	142.506433722241	116.48976438444	164.774186759445	126.189187314317	119.904957203355	133.382307515074
ENSG00000158435.3	2386.37876295253	2425.22989473437	2571.0535750721	2469.39045988504	2277.45213546495	2443.31527901344	2599.29559767951	2387.86862722108
ENSG00000158445.7	0	0	0.989628011960007	1.92545065098249	0	0	0	0
ENSG00000158457.4	120.007505803879	169.795536944171	136.568665650481	229.128627466916	83.9613690493989	164.594592149109	136.163256485166	209.290937808205
ENSG00000158458.15	0.98366808035966	0.981477092162837	0.989628011960007	1.92545065098249	1.04951711311749	1.82882880165677	0	1.08440900418759
ENSG00000158467.12	771.195775001973	789.107582098921	1192.50175441181	950.209896259857	769.296043915118	827.545032749688	1134.01637490631	861.020749324949
ENSG00000158470.5	1942.74445871033	1921.73214645484	1653.66840798517	1958.18331204919	1817.76363991949	1905.63961132635	1650.2173771038	1902.05339334504
ENSG00000158477.6	1.96733616071932	0	0	0.962725325491243	0	0	1.01614370511318	0
ENSG00000158480.6	577.41316317112	635.015678629356	692.739608372005	624.808736243817	561.491655517855	651.977467790638	701.139156528093	604.015815332489
ENSG00000158481.8	0	0	0	0	1.04951711311749	0	0	1.08440900418759
ENSG00000158482.8	0.98366808035966	0	0	0	0	0.914414400828384	0	0
ENSG00000158483.11	179.027590625458	242.424841764221	109.848709327561	155.961502729581	178.417909229973	271.58107704603	108.72737644711	164.830168636514
ENSG00000158485.6	0	0	0	0	1.04951711311749	0.914414400828384	0	0
ENSG00000158486.9	0.98366808035966	0	1.97925602392001	0	0	0.914414400828384	2.03228741022636	0
ENSG00000158488.11	0.98366808035966	0.981477092162837	0	0	1.04951711311749	0.914414400828384	0	0
ENSG00000158497.2	0.98366808035966	0	0	1.92545065098249	1.04951711311749	0.914414400828384	2.03228741022636	1.08440900418759
ENSG00000158517.9	19.6733616071932	20.6110189354196	6.92739608372005	25.9935837882636	27.2874449410546	20.1171168182244	6.09686223067907	19.5193620753767
ENSG00000158525.11	2.95100424107898	1.96295418432567	0	3.85090130196497	2.09903422623497	0.914414400828384	2.03228741022636	3.25322701256278
ENSG00000158526.7	1075.14921183311	1220.95750265057	1180.62621826829	1226.51206467584	1001.23932591408	1170.45043306033	1146.21009936767	1119.1100923216
ENSG00000158528.7	1.96733616071932	0	0	0	2.09903422623497	2.74324320248515	0	1.08440900418759
ENSG00000158545.11	3244.13732902616	2800.15414394057	2644.28604795714	3360.87411128993	3297.58276941514	2870.3468042003	2662.29650739653	3253.22701256278
ENSG00000158552.8	521.34408259062	379.831634667018	380.017156592643	392.791932800427	555.19455283915	469.094587624961	397.312188699253	415.328648603848
ENSG00000158555.10	314.773785715091	218.869391552313	221.676674679041	239.718606047319	355.786301346828	288.040536260941	201.196453612409	296.043658143213
ENSG00000158560.10	0	0.981477092162837	0	0.962725325491243	0	0.914414400828384	0	1.08440900418759
ENSG00000158571.6	18.6896935268335	5.88886255297702	10.8859081315601	3.85090130196497	17.8417909229973	14.6306304132541	6.09686223067907	10.8440900418759
ENSG00000158578.14	0	0	1.97925602392001	0.962725325491243	5.24758556558743	0	2.03228741022636	0
ENSG00000158604.10	2185.71047455916	2017.91690148679	1770.44451339645	1657.81301049592	2351.96785049629	2095.83780669866	1782.31605876851	1683.00277449914
ENSG00000158615.8	5466.24352255863	5635.64146319901	4207.89830685395	4054.03634564362	5448.04333419287	5767.21162602462	4363.32106975599	4357.15537882575
ENSG00000158623.10	234.113003125599	285.609833819386	220.687046667081	297.482125576794	263.428795392489	286.211707459284	194.083447676617	304.718930176714
ENSG00000158636.12	1255.16047053893	1037.42128641612	940.146611362006	1118.68682822082	1279.36136089022	1143.01800103548	999.885405831368	1249.23917282411
ENSG00000158639.7	4.9183404017983	3.92590836865135	3.95851204784003	0.962725325491243	12.5942053574098	0.914414400828384	2.03228741022636	0
ENSG00000158669.7	2167.02078103233	1974.73190943163	1667.52320015261	1627.0058000802	2155.70815034332	1902.89636812387	1735.57344833331	1673.24309346146
ENSG00000158683.3	9.8366808035966	6.87033964513986	1.97925602392001	1.92545065098249	9.44565401805738	10.9729728099406	10.1614370511318	3.25322701256278
ENSG00000158691.10	314.773785715091	280.702448358571	336.473524066402	295.556674925812	276.023000749899	293.527022665911	305.859255239067	338.335609306529
ENSG00000158710.10	7864.42630247548	8526.09149961857	11520.2596872264	9590.66969254376	8280.69002249697	8680.53590706385	11379.7933535625	9535.2083738215
ENSG00000158711.9	6462.69928796297	6995.9687129367	5110.43905376147	4816.51480343269	6144.92269730288	7063.85124639927	5414.01366084301	5670.37468289692
ENSG00000158714.6	46.232399776904	58.8886255297702	43.5436325262403	30.8072104157198	41.9806845246995	56.6936928513598	47.7587541403194	41.2075421591285
ENSG00000158715.5	4.9183404017983	6.87033964513986	10.8859081315601	14.4408798823686	5.24758556558743	9.14414400828384	11.177580756245	19.5193620753767
ENSG00000158716.4	195.749947991572	204.14723516987	259.282539133522	256.084936580671	204.65583705791	230.432429008753	252.003638868068	278.693114076211
ENSG00000158717.6	1948.64646719249	1261.19806342925	894.623722811846	992.569810581472	2093.78664066939	1378.02250204837	879.980448628013	1133.20740937603
ENSG00000158747.9	31.4773785715091	38.2776065943507	133.599781614601	98.1979832001068	32.5350305066421	58.5225216530166	116.856526088016	96.5124013726957
ENSG00000158748.3	0.98366808035966	0	0.989628011960007	0.962725325491243	0	0	5.08071852556589	2.16881800837519
ENSG00000158769.13	314.773785715091	330.757780058876	491.845121944123	339.842039898409	330.597890632008	360.279273926383	466.409960646949	568.230318194299
ENSG00000158773.10	1169.58134754764	871.551657840599	749.148405053725	828.90650524796	1254.1729501754	876.92341039442	740.768761027507	876.202475383575
ENSG00000158792.11	136.729863169993	119.740205243866	105.890197279721	98.1979832001068	133.288673365921	141.7342321284	98.5659393959783	111.694127431322
ENSG00000158793.9	651.188269198095	505.460702463861	607.631599343444	607.479680384974	624.462682304904	530.360352480463	653.380402387774	608.353451349239
ENSG00000158796.12	1164.66300714584	1283.77203654899	1360.73851644501	1266.94652834648	1192.25144050146	1324.0720523995	1328.09982258292	1238.39508278223
ENSG00000158805.7	2082.4253261214	919.644035356578	601.693831271684	521.797126416254	2391.84950079475	970.193679278916	586.314917850304	556.301819148235
ENSG00000158806.9	3.93467232143864	8.83329382946554	23.7510722870402	19.2545065098249	3.14855133935246	7.31531520662707	19.3067303971504	21.6881800837519
ENSG00000158813.13	51.1507401787023	62.8145338984216	100.942057219921	49.0989916000534	57.7234412214618	63.0945936571585	107.711232741997	43.3763601675037
ENSG00000158815.6	0	0.981477092162837	0	0.962725325491243	0	0.914414400828384	2.03228741022636	0
ENSG00000158816.11	0	1.96295418432567	4.94814005980003	3.85090130196497	0	0.914414400828384	4.06457482045271	3.25322701256278
ENSG00000158828.5	265.590381697108	257.146998146663	174.174530104961	401.456460729848	280.221069202369	254.207203430291	161.566849112995	360.023789390281
ENSG00000158850.10	1429.26972076259	1379.95679158095	1280.57864747625	1228.43751532683	1635.14766223704	1500.55403175938	1417.52046863288	1296.95316900836
ENSG00000158856.13	500.687052903067	390.627882680809	462.156281585323	408.195538008287	486.975940486514	428.860353988512	483.684403633873	512.925458980731
ENSG00000158859.9	38.3630551340267	26.4998814883966	27.7095843348802	17.3290558588424	38.832133185347	30.1756752273367	18.2905866920372	23.856998092127
ENSG00000158863.17	515.442074108462	302.294944386154	264.230679193322	290.743048298355	633.908336322962	313.644139484136	248.955207752729	287.368386109712
ENSG00000158864.8	1804.04725937962	1858.91761255641	2334.53248021366	2112.21936412779	1868.14046134913	1875.46393609902	2218.24170826207	1881.44962226547
ENSG00000158865.8	2.95100424107898	0.981477092162837	0.989628011960007	0.962725325491243	2.09903422623497	0	0	1.08440900418759
ENSG00000158869.6	132.795190848554	104.036571769261	29.6888403588002	51.0244422510359	132.239156252803	54.864864049703	32.5165985636217	48.7984051884417
ENSG00000158882.8	704.306345537517	744.941112951593	861.965998417166	777.882062996924	676.938537960779	707.756746241169	845.431562654165	669.080355583745
ENSG00000158887.11	55.085412500141	47.1109004238162	75.2117289089605	52.9498929020184	52.4758556558743	43.8918912397624	94.5013645755256	42.2919511633161
ENSG00000158941.12	4178.62200536784	4293.96227821241	4480.04601014295	4623.00701300895	4234.80155142906	4238.31074783956	4271.8681362958	4080.63108275791
ENSG00000158966.9	50.1670720983427	58.8886255297702	11.8755361435201	18.2917811843336	31.4855133935246	46.6351344422476	18.2905866920372	26.0258161005022
ENSG00000158985.9	11156.7633674393	14287.3620306144	12203.1030154788	11409.2578323967	11046.1676155615	13995.1124046784	11750.6858059288	11989.225950298
ENSG00000158987.15	1444.02474196798	1602.75209150191	1335.99781614601	1203.40665686405	1386.4121064282	1495.98195975524	1297.61551142953	1298.03757801255
ENSG00000159023.14	7324.39252635803	8498.61014103801	7453.87818608277	7654.62906298087	6961.44701130829	8374.20708278634	7425.97819696711	7590.86302931315
ENSG00000159055.3	602.004865180112	640.904541182333	793.681665591925	784.621140275363	580.38296355397	623.630621364958	850.51228117973	733.060486830813
ENSG00000159063.8	753.4897495555	985.403000531489	1394.38586885165	1256.35654976607	745.157150313415	972.022508080572	1388.0523011846	1068.14286912478
ENSG00000159069.9	2469.99054978311	2050.30564552817	2040.61296066153	2312.46623182997	2496.8012121065	2215.62609320717	2144.06321778881	2348.82990307033
ENSG00000159079.14	230.17833080416	225.739731197453	197.925602392001	195.433241074722	240.339418903904	213.058555393014	218.470896599333	194.109211749579
ENSG00000159082.13	1103.67558616354	1025.64356131016	1002.49317611549	1006.04796513835	1088.34924630283	1086.32430818412	1017.15984881829	1078.98695916665
ENSG00000159086.10	1931.92410982637	1219.97602555841	961.918427625126	1041.66880218152	1940.55714215423	1282.00898996139	1068.98317777906	1153.8111804556
ENSG00000159110.15	1445.9920781287	1958.04679886486	2112.85580553461	1807.03543594706	1545.93870762206	2041.88735704978	2011.96453612409	2009.40988475961
ENSG00000159111.8	1062.36152678843	1210.16125463678	1511.16197426293	1341.0763784093	1001.23932591408	1159.47746025039	1550.63529400271	1221.04453871523
ENSG00000159123.10	1.96733616071932	0	0.989628011960007	0	0	0	1.01614370511318	0
ENSG00000159128.10	601.021197099752	746.904067135919	544.295406578004	372.574700965111	605.57137426879	727.873863059394	475.555253992968	434.848010679225
ENSG00000159131.12	4510.11814844904	5048.71816208563	5782.39647388232	5695.48302560619	4400.62525530162	4924.12154846085	5714.79219755652	5009.96959934668
ENSG00000159140.13	18409.348123931	18119.0485984181	15198.7070076818	15188.9174602753	18378.0941678003	18117.2925236128	14698.5186944621	15896.3515923859
ENSG00000159147.13	920.713323216642	868.607226564111	1037.13015653409	883.781848800961	925.674093769623	889.725212006018	988.707825075123	871.864839366825
ENSG00000159164.5	167.223573661142	120.721682336029	340.432036114242	326.363885341531	167.922738098798	135.333331322601	325.165985636217	307.972157189276
ENSG00000159166.9	16.7223573661142	20.6110189354196	4.94814005980003	16.3663305333511	12.5942053574098	26.5180176240231	3.04843111533954	19.5193620753767
ENSG00000159167.7	0.98366808035966	0.981477092162837	2.96888403588002	0.962725325491243	0	0	0	3.25322701256278
ENSG00000159176.9	1978.15650960328	1759.78842624797	2246.45558714921	2185.38648886512	2100.08374334809	1820.59907204931	2354.40496474723	2087.48733306112
